Country name,Population,Income group,WHO Region,GRSSR participation 2009,GRSSR participation 2013,GRSSR participation 2013,GRSSR participation 2015,GRSSR participation 2018,GRSSR participation 2013,GRSSR participation 2013,Reported fatalities,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated road traffic fatalities,Lower bound WHO-estimated road traffic fatalities,Upper bound WHO-estimated road traffic fatalities,Year WHO-estimated road traffic fatalities,WHO-estimated rate per 100 000 population,National law on universal access to emergency care,emergency care access legislation not validated,National law guaranteeing free-of-charge access to rehabilitative care for all injured,Access to rehab care legislation not validated,National law guaranteeing free-of-charge access to psychological services to road crash victims and their families,Psychological care access legislation not validated,National good Samaritan law,Good Samaritan law not validated,National emergency care access number,National target for time between serious crash and initial provision of professional emergency care,Year by National target for time between serious crash and initial provision of professional emergency care (year),Total paved kilometres (year),Year total paved kilometres,"Presence of technical standards for new roads that take account of all road-user safety, or align with relevant UN Conventions and regulate compliance with them",On roads technical standards country adheres to corresponding UN or equivalent international safety regulation,Presence of systematic approaches to assess/audit new roads,National law requiring a formal road safety inspection/assessment,Legislation on road inspection/assessment not validated,Target for roads to meet technical safety standards for all users,Year by target for roads to meet technical safety standards for all users (year),Investments to upgrade high risk locations,Total registered vehicles,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles,Powered 2- and 3-wheelers,Heavy trucks,Buses,Other,Legislation on periodic vehicle technical inspection,On VTI country adheres to corresponding UN or equivalent international safety regulation,On VTI corresponding EU regulation mandatory for country.,Year total registered vehicles,Presence of high-quality safety standards for used-vehicle imports/exports 2,National law on front and side impact protection,On front and side impact protection country adheres to corresponding UN or equivalent international safety regulation,On front and side impact protection corresponding EU regulation mandatory for country.,Front and side impact protection legislation not validated,National law on seat belt and seat belt anchorages,Country adheres to corresponding UN or equivalent international safety regulation,Corresponding EU regulation mandatory for country.,National law on electronic stability control,On ESC country adheres to corresponding UN or equivalent international safety regulation,On ESC corresponding EU regulation mandatory for country.,National law on pedestrian protection,On pedestrian protection country adheres to corresponding UN or equivalent international safety regulation,On pedestrian protection corresponding EU regulation mandatory for country.,National law on motorcycle anti-lock braking systems,On ABS country adheres to corresponding UN or equivalent international safety regulation,On ABS corresponding EU regulation mandatory for country.,Government vehicle procurement practices include safety prerequisites,Presence of strategies to promote alternatives to individuals' use of powered vehicles,National road safety strategy,Fatality reduction target,Year by fatality reduction target,Non fatal reduction target (year),Year by non fatal reduction target,Funding to implement strategy,National legislation mandating third-party liability insurance for powered vehicles,Insurance legislation not validated,National law on driving time and rest periods for professional drivers,On driving time legislation country adheres to corresponding UN or equivalent international safety regulation,CP_109_FN66,On driving time legislation  not validated,Adhesion to at least one of the 7 UN core vehicle regulations,Adherence to one or more of the 7 UN road safety conventions,Presence of national lead agency to implement  national road safety action plan,Presence of agencies that  coordinate pre‐hospital and emergency medical services,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Speed legislation not validated,National law setting a speed limit,Maximum urban speed limit,Maximum rural speed limit,Maximum motorway speed limit,Local authorities can modify limits,Presence of targets to reduce speeds nationally,Year by targets to reduce speeds nationally,Available types of enforcement,Legislation on drink driving,Drink an drive legislation not validated,Alcohol consumption prohibited in country,National law on drink-driving,BAC limit – general population,BAC limit – young or novice drivers,Presence of targets to reduce driving after drinking nationally (year),Year by targets to reduce driving after drinking nationally,Random breath testing carried out,Testing carried out in case of fatal crash,Legislation on drug driving,Drug and diving legislation not validated,Legislation on distracted driving (mobile phones) while driving,Distracted driving legislation not validated,Ban on mobile phone use (Hand held),Ban on mobile phone use (Hand free),Presence of targets to reduce distracted driving nationally,Year by targets to reduce distracted driving nationally (year),Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Helmet legislation not validated,National motorcycle helmet law,Legislation requires helmet fastening,Legislation applies to drivers and passengers,Legislation applies to all road types,Legislation applies to all engine types,Legislation refers to and/or specifies helmet standard,Helmet standard adheres to corresponding UN or equivalent international safety regulation,Helmet standard corresponding EU regulation mandatory for country.,Presence of targets to increase helmet use,Year by target to increase helmet use,Helmet wearing rate (%Driver),Helmet wearing rate (% Passenger),Minimum age/height children are allowed as passengers on motorcycles nationally,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Seat belt legislation not validated,National seat-belt law,Legislation applies to front and rear seat occupants,Presence of targets to increase seat belt use,Year by target to increase seat belt use (year),Seat-belt wearing rate  (% Drivers),Seat-belt wearing rate (% front seat occupants),Seat-belt wearing rate  (% rear seat occupants),Legislation requiring the use of child safety restraint systems that meet appropriate standards,CRS legislation not validated,National child restraints use law,Children seated in front seat,Age or height specified for children requiring child restraint,Child restraint standard referred to and/or specified,CRS standard adheres to corresponding UN or equivalent international safety regulation,CRS standard corresponding EU regulation mandatory for country.,Presence of targets to increase child safety restraint use,Year by targets to increase child safety restraint use,Civil Registration and Vital Statistics level,Evolution of frequency and distribution of journeys by modal type,Speeding violations and speeding‐related injuries and fatalities,Driving under the influence of alcohol or drugs  and related road traffic‐related fatalities and injuries,Seat belt  and child-restraint systems use,Powered 2- and 3- wheeler helmet use,Mobile phone use while driving,Evolution of population,Evolution of income group,Evolution of reported fatalities,Evolution of WHO-estimated fatalities,Evolution of WHO-estimated fatality rate,Evolution of presence of systematic approaches to assess/audit new roads,Evolution of investments to upgrade high risk locations,Evolution of total registered vehicles,Evolution of cars and 4-wheeled light vehicles,Evolution of powered 2- and 3-wheelers,Evolution of heavy trucks,Evolution of buses,Evolution of other,Evolution of national emergency care access number,Evolution of strategies to promote alternatives to individuals' use of powered vehicles,Evolution of National road safety strategy,Evolution of fatality reduction target,Evolution of non fatal reduction target,Evolution of national lead agency to implement  national road safety action plan,Evolution Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Evolution of national law setting a speed limit,Evolution of maximum urban speed limit,Evolution of maximum rural speed limit,Evolution of maximum motorway speed limit,Evolution of whether local authorities can modify limits,Evolution of available types of enforcement,Evolution of legislation on drink driving,Evolution of national law on drink-driving,Evolution of BAC limit – general population,Evolution of BAC limit – young or novice drivers,Evolution of Random breath testing carried out,Evolution of Testing carried out in case of fatal crash,Evolution of Legislation on drug driving,Evolution of Legislation on distracted driving (mobile phones) while driving,Evolution on ban on mobile phone use,Evolution of Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Evolution of National motorcycle helmet law,Evolution of presence of targets to reduce driving after drinking nationally,Evolution of legislation applies to drivers and passengers,Evolution of legislation applies to all road types,Evolution of legislation applies to all engine types,Evolution of legislation refers to and/or specifies helmet standard,Evolution of Helmet wearing rate,Evolution of minimum age/height children are allowed as passengers on motorcycles nationally,Evolution of legislation on the use of seat belts for all motor vehicle occupants,Evolution of national seat-belt law,Evolution of legislation applies to front and rear seat occupants,Evolution of seat-belt wearing rate,Evolution of legislation requiring the use of child safety restraint systems that meet appropriate standards,Evolution of national child restraints use law,Evolution of children seated in front seat,Evolution of age or height specified for children requiring child restraint,Evolution of child restraint standard referred to and/or specified,Evolution in Civil Registration and Vital Statistics qualification,Evolution in adhesion UN conventions,Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2010 WHO-estimated road traffic fatalities (update),2010 Lower bound WHO-estimated road traffic fatalities (update),2010 Upper bound WHO-estimated road traffic fatalities (update),2010 WHO-estimated rate per 100 000 population (update),Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2016 WHO-estimated road traffic fatalities (update),2016 Lower bound WHO-estimated road traffic fatalities (update),2016 Upper bound WHO-estimated road traffic fatalities (update),2016 WHO-estimated rate per 100 000 population (update)
Bahrain,1463265,High income,Eastern Mediterranean Region,2009.0,2013,2023,2015.0,,2013,2023,62.0,2021,92.0,8.0,24.19,16.13,22.58,12.9,24.2,118.0,106.0,129.0,2021,8.1,Yes,,No,,No,,No,,"National, single number",,,9004.0,2022.0,Yes,,Yes,Yes,,No,,Yes,737510.0,50401.67023744844,627371.0,23457.0,22663.0,14235.0,73241,Yes,,,2021.0,Yes,No,,,,Yes,,,Yes,,,No,,,Yes,,,No,No,Yes,50.0,2030.0,,,Not funded,Yes,,No,,,,True,2,Yes,,1,,Yes,60.0,60.0,100.0,No,No,,Manual,1,,,Yes,,,No,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,1,,Yes,No,Drivers and Passengers,No,No,No,,,No,,,,No,2,,Yes,Not all,"Yes, national",,,,,1,,Yes,Yes,,Yes,,,No,,1.0,No,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,NO CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,,,,,ADVANCEMENT,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,CHANGE,CHANGE,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,2010,2016,172.0,151.0,193.0,14.2,2010,2016,95.0,84.0,105.0,6.7
Bangladesh,169356251,Lower middle income,South-East Asia Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,5084.0,2021,,,41.5,10.8,32.2,1.8,13.7,31578.0,27441.0,35716.0,2021,18.6,Yes,,No,,No,,Yes,,"National, single number",,,150956.0,2021.0,Yes,55,Yes,Yes,,No,,Yes,5013908.0,2960.56860635159,767797.0,3822446.0,195094.0,76903.0,195094,Yes,,,2021.0,Yes,,,,77,,,,,,,,,,,,,No,"Yes, national",Yes,,2030.0,,2030,,No,,Yes,,,,True,1,Yes,"Yes, national",1,,Yes,,,,Yes,No,,,2,,33,Yes,0.03,0.03,,,Yes,Some (not all) drivers are tested,Yes,,Yes,,,,,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,,,,,No,3,,Yes,Yes,,,,,,1,,No,No,,No,,,,,4.0,,Yes,No,No,,No,UP,UP,INCREASE,UP,UP,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,,ADVANCEMENT,ADVANCEMENT,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,,,ADVANCEMENT,CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,ADVANCEMENT,NO CHANGE,ADVANCEMENT,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,,NO CHANGE,NO CHANGE,ADVANCEMENT,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,25697.0,22134.0,29261.0,17.3,2010,2016,24944.0,21613.0,28275.0,15.6
Barbados,281200,High income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,16.0,2021,93.75,6.25,33.3,33.3,22.2,0.0,11.2,28.0,25.0,31.0,2021,10.0,,77,,77,,77,,77,"National, single number",,,,,No,,No,,77,,,No,131715.0,46840.32716927454,,,,,,Yes,,,2021.0,Yes,No,,,,Yes,,,No,,,No,,,No,,,No,,,,,,,,Yes,,No,,,,True,1,Yes,"Yes, national",1,,Yes,80.0,80.0,80.0,No,,,Manual,2,,,Yes,0.08,0.08,,,No,,Yes,,Yes,,Hand held,,,,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,,,,,,,No,3,,Yes,Yes,,,,,,2,,Yes,Yes,4 y,Yes,,,,,1.0,No,Yes,No,No,Yes,No,UP,NO CHANGE,DECREASE,UP,UP,CHANGE,CHANGE,UP,,,,,,NO CHANGE,,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,25.0,23.0,27.0,9.1,2010,2016,16.0,14.0,17.0,5.7
Belarus,9578167,Upper middle income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,524.0,2021,61.6,38.4,48.5,0.0,41.3,9.2,1.0,706.0,650.0,761.0,2021,7.4,,77,,77,,77,,77,"National, single number",,,,,,55,,Yes,,,,,,,,,,,,,55,,,No,,55,,77,,55,,,55,,,55,,,55,,,,,,,,,,,77,,55,,77,True,6,Yes,,1,,Yes,60.0,60.0,110.0,No,,,Manual,2,,,Yes,0.03,0.3,National,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,,,,,,Yes (12 y),3,,Yes,Yes,,,,,,2,,Yes,Yes,5 y,Yes,55,,,,1.0,,Yes,Yes,Yes,Yes,Yes,NO CHANGE,NO CHANGE,DECREASE,DOWN,DOWN,,,,,,,,,ADVANCEMENT,,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,1627.0,1506.0,1748.0,16.7,2010,2016,1007.0,938.0,1076.0,10.4
Belgium,11611419,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,516.0,2021,73.44,24.42,47.089999999999996,15.12,14.53,16.86,6.4,532.0,481.0,583.0,2021,4.6,Yes,,Yes,,No,,No,,"National, single number",15 mn in 90% cases,,106948.0,2014.0,,55,Yes,Yes,,Yes,2030,,7751422.0,66756.88819773018,5927912.0,525348.0,147434.0,16628.0,1134100,Yes,,66,2021.0,Yes,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,No,Yes,50.0,2030.0,50,2030,Not funded,Yes,,Yes,55,66.0,,True,6,No,"Yes, national",3,,Yes,50.0,90.0,120.0,Yes,National,2030,Automatic,2,,,Yes,0.05,0.05,National,2030,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,Hand free,National,2030,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,55,66,"Yes, national",2030,99,70,Yes (3 y),3,,Yes,Yes,"Yes, national",2030,95,95.7,86.3,3,,Yes,Yes,18 y / 135 cm,Yes,55,66,No,,1.0,Partially,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,UP,,INCREASE,DECREASE,INCREASE,INCREASE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,881.0,811.0,951.0,8.1,2010,2016,691.0,632.0,749.0,6.1
Belize,400031,Upper middle income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,70.0,2021,,,18.8,19.8,24.8,11.9,24.7,70.0,66.0,75.0,2021,17.5,No,,No,,No,,No,,"National, single number",,2030,,,NP,,,No,,Yes,,,,,,,,,,No,,,,No,No,,,,No,,,No,,,No,,,No,,,Yes,No,Yes,,2030.0,,,,Yes,,Yes,,,,False,0,Yes,"Yes, national",2,,Yes,40.0,88.0,88.0,No,National,2030,Automatic,2,,,Yes,0.08,0.08,National,2030,No,"Yes, all drivers are tested",Yes,,No,,,,,,1,,Yes,Yes,Drivers and Passengers,No,Yes,No,,,"Yes, national",2030,,,No,2,,Yes,Not all,"Yes, national",2030,,,,1,,No,No,,No,,,,,1.0,,Yes,No,No,No,No,UP,UP,INCREASE,UP,UP,,,,,,,,,,ADVANCEMENT,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,45.0,43.0,48.0,14.0,2010,2016,95.0,90.0,101.0,25.9
Benin,12996895,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,1124.0,2021,81.7,17.8,0.0,0.0,18.0,0.0,82.0,3225.0,2645.0,3804.0,2021,24.8,No,,No,,No,,No,,"National, multiple numbers",15mn,2030,9229.0,2001.0,NP,,Yes,No,,Yes,2030,No,,,,,,,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,Yes,No,Yes,50.0,2030.0,50,2030,"Yes, partially funded",Yes,,No,,,,True,3,Yes,"Yes, national",1,,No,,,,No,National,2030,Manual,1,,,Yes,,,National,2030,Yes,No,No,,Yes,,Hand held,Hand free,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2030,65,2,No,1,,No,,"Yes, national",2030,30,20,1,1,,No,No,,No,,,"Yes, national",2030,4.0,No,Yes,No,No,No,No,UP,UP,INCREASE,UP,UP,CHANGE,,,INCREASE,INCREASE,INCREASE,DECREASE,DECREASE,,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,,,ADVANCEMENT,NO CHANGE,NO CHANGE,,,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,1517.0,1181.0,1854.0,16.1,2010,2016,2167.0,1773.0,2561.0,19.2
Bhutan,777486,Lower middle income,South-East Asia Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,71.0,2021,21.2,78.8,94.9,1.7,3.4,0.0,0.0,95.0,84.0,106.0,2021,12.2,Yes,,Yes,,Yes,,No,,"National, single number",10 mn,,19.0,2020.0,No,55,No,Yes,,,,No,119636.0,15387.54395577541,,,,,,Yes,,,2021.0,No,,,,,,,,No,,,,,,No,,,Yes,No,Yes,50.0,2020.0,50,2020,,Yes,,Yes,,,,False,0,Yes,,2,,Yes,30.0,50.0,50.0,No,National,,Manual,2,,,Yes,0.08,0.0,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,Subnational,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",2022,100,100,No,3,,Yes,Yes,No,,,,,1,,No,No,,No,,,No,,4.0,Yes,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,CHANGE,UP,,,,,,NO CHANGE,ADVANCEMENT,CHANGE,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,125.0,113.0,137.0,17.7,2010,2016,141.0,126.0,156.0,18.8
Bolivia (Plurinational State of),12079472,Lower middle income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,1325.0,2021,77.0,23.0,60.8,19.7,2.5,0.0,17.0,2127.0,1987.0,2268.0,2021,17.6,No,,No,,No,,No,,"National, multiple numbers",,2018,156319.0,2021.0,Yes,,No,No,,,,No,2226662.0,18433.43815027677,1163386.0,657718.0,166492.0,152478.0,318836,Yes,,,2021.0,,,,,77,,,,,,,,,,,,,,No,Yes,,,,,Not funded,Yes,,No,,,,False,0,Yes,"Yes, national",3,,Yes,40.0,80.0,80.0,Yes,National,2030,Manual,2,,,Yes,0.05,0.05,,,Yes,"Yes, all drivers are tested",Yes,,No,,,,No,,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,,,No,,,,No,1,,Yes,Not all,No,,0,,,1,,No,No,,No,,,No,,4.0,Partially,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,UP,UP,CHANGE,CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,CHANGE,ADVANCEMENT,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,1901.0,1715.0,2087.0,18.6,2010,2016,1911.0,1780.0,2042.0,17.0
Bosnia and Herzegovina,3270943,Upper middle income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,263.0,2021,,,52.6,9.1,27.3,11.0,0.0,447.0,425.0,470.0,2021,13.7,,77,,77,,77,,77,,,,3969.0,2015.0,NP,55,Yes,Yes,,Yes,,,1152743.0,35241.91647485144,985070.0,19054.0,,3945.0,48670,,,,2021.0,Yes,,,,77,,55,,,55,,,55,,,55,,,,No,50.0,2022.0,50,,,,77,,55,,77,True,4,Yes,,2,,Yes,50.0,80.0,130.0,No,,,Manual,3,,,Yes,0.03,0.0,National,,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,55,,"Yes, national",,,,Yes (12 y),3,,Yes,Yes,"Yes, national",,,,,2,,Yes,Yes,12 y,No,,,"Yes, national",,4.0,,Yes,Yes,Yes,Yes,Yes,DOWN,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,UP,INCREASE,INCREASE,,NO CHANGE,INCREASE,,,NO CHANGE,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,647.0,601.0,692.0,17.0,2010,2016,507.0,477.0,536.0,14.6
Botswana,2588423,Upper middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,413.0,2021,71.2,28.8,63.1,0.0,24.7,2.0,10.2,426.0,376.0,475.0,2021,16.5,No,,,77,,77,,77,,,2030,8706.0,2023.0,Yes,,Yes,Yes,,No,,Yes,914730.0,35339.2780082699,876595.0,5128.0,50086.0,33648.0,,Yes,,,2021.0,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,"Yes, partially funded",Yes,,,,,77,True,1,Yes,"Yes, national",1,,Yes,60.0,80.0,120.0,Yes,National,2020,Manual,2,,,Yes,0.05,0.05,,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",2020,,,No,3,,Yes,Yes,"Yes, national",2020,,,,2,,Yes,Yes,5 y,No,,,,,4.0,Partially,Yes,Yes,,Yes,,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,ADVANCEMENT,UP,,,,,,,ADVANCEMENT,CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,397.0,350.0,444.0,19.0,2010,2016,464.0,411.0,517.0,19.7
